,ID,ds,y
12517,Свинина|полутуши|ПФО,2023-05-08,177.3
12518,Свинина|полутуши|СЗФО,2023-05-08,199.57
12519,Свинина|полутуши|СФО,2023-05-08,191.0
12520,Свинина|полутуши|Санкт-Петербург,2023-05-08,187.71
12521,Свинина|полутуши|УФО,2023-05-08,196.9
12522,Свинина|полутуши|ЦФО,2023-05-08,187.04
12523,Свинина|полутуши|ЮФО,2023-05-08,185.01
12524,Свинина|ребро|Москва,2023-05-08,171.86
12525,Свинина|ребро|ПФО,2023-05-08,157.49
12526,Свинина|ребро|СЗФО,2023-05-08,134.33
12527,Свинина|ребро|СФО,2023-05-08,207.73
12528,Свинина|ребро|Санкт-Петербург,2023-05-08,162.93
12529,Свинина|ребро|УФО,2023-05-08,192.65
12530,Свинина|ребро|ЦФО,2023-05-08,162.35
12531,Свинина|ребро|ЮФО,2023-05-08,188.89
12532,Свинина|шея|Москва,2023-05-08,419.88
12533,Свинина|шея|ПФО,2023-05-08,361.91
12534,Свинина|шея|СЗФО,2023-05-08,418.43
12535,Свинина|шея|СФО,2023-05-08,384.81
12536,Свинина|шея|Санкт-Петербург,2023-05-08,433.6
12537,Свинина|шея|УФО,2023-05-08,409.11
12538,Свинина|шея|ЦФО,2023-05-08,392.13
12539,Свинина|шея|ЮФО,2023-05-08,370.42
12540,Говядина|вырезка|ВСЕ,2023-05-08,1141.18
12541,Говядина|грудинка|ВСЕ,2023-05-08,400.27
12542,Говядина|лопатка|ВСЕ,2023-05-08,444.52
12543,Говядина|полутуши|ВСЕ,2023-05-08,344.42
12544,Кура|бедро|ВСЕ,2023-05-08,164.67
12545,Кура|голень|ВСЕ,2023-05-08,168.61
12546,Кура|тушка|ВСЕ,2023-05-08,169.99
12547,Кура|филе бедра|ВСЕ,2023-05-08,251.69
12548,Кура|филе грудки|ВСЕ,2023-05-08,256.83
12549,Свинина|корейка|ВСЕ,2023-05-08,283.72
12550,Свинина|лопатка|ВСЕ,2023-05-08,233.47
12551,Свинина|окорок|ВСЕ,2023-05-08,246.57
12552,Свинина|полутуши|ВСЕ,2023-05-08,192.2
12553,Свинина|ребро|ВСЕ,2023-05-08,169.56
12554,Свинина|шея|ВСЕ,2023-05-08,413.16
12555,Говядина|вырезка|Москва,2023-05-15,1181.59
12556,Говядина|вырезка|ПФО,2023-05-15,989.79
12557,Говядина|вырезка|СЗФО,2023-05-15,1163.5
12558,Говядина|вырезка|СФО,2023-05-15,930.69
12559,Говядина|вырезка|Санкт-Петербург,2023-05-15,1196.65
12560,Говядина|вырезка|УФО,2023-05-15,942.14
12561,Говядина|вырезка|ЦФО,2023-05-15,1052.2
12562,Говядина|вырезка|ЮФО,2023-05-15,1200.0
12563,Говядина|грудинка|Москва,2023-05-15,419.6
12564,Говядина|грудинка|ПФО,2023-05-15,511.64
12565,Говядина|грудинка|СЗФО,2023-05-15,415.62
12566,Говядина|грудинка|СФО,2023-05-15,367.5
12567,Говядина|грудинка|Санкт-Петербург,2023-05-15,467.5
12568,Говядина|грудинка|УФО,2023-05-15,425.0
12569,Говядина|грудинка|ЦФО,2023-05-15,365.0
12570,Говядина|грудинка|ЮФО,2023-05-15,385.0
12571,Говядина|лопатка|Москва,2023-05-15,447.06
12572,Говядина|лопатка|ПФО,2023-05-15,520.38
12573,Говядина|лопатка|СЗФО,2023-05-15,441.56
12574,Говядина|лопатка|СФО,2023-05-15,507.62
12575,Говядина|лопатка|Санкт-Петербург,2023-05-15,438.51
12576,Говядина|лопатка|УФО,2023-05-15,476.77
12577,Говядина|лопатка|ЦФО,2023-05-15,419.09
12578,Говядина|лопатка|ЮФО,2023-05-15,395.0
12579,Говядина|полутуши|Москва,2023-05-15,374.42
12580,Говядина|полутуши|ПФО,2023-05-15,350.0
12581,Говядина|полутуши|СЗФО,2023-05-15,325.0
12582,Говядина|полутуши|СФО,2023-05-15,320.87
12583,Говядина|полутуши|Санкт-Петербург,2023-05-15,418.33
12584,Говядина|полутуши|УФО,2023-05-15,326.0
12585,Говядина|полутуши|ЦФО,2023-05-15,322.89
12586,Говядина|полутуши|ЮФО,2023-05-15,312.5
12587,Кура|бедро|Москва,2023-05-15,170.22
12588,Кура|бедро|ПФО,2023-05-15,164.38
12589,Кура|бедро|СЗФО,2023-05-15,132.75
12590,Кура|бедро|СФО,2023-05-15,169.89
12591,Кура|бедро|Санкт-Петербург,2023-05-15,196.68
12592,Кура|бедро|УФО,2023-05-15,154.3
12593,Кура|бедро|ЦФО,2023-05-15,138.07
12594,Кура|бедро|ЮФО,2023-05-15,127.38
12595,Кура|голень|Москва,2023-05-15,167.74
12596,Кура|голень|ПФО,2023-05-15,172.06
12597,Кура|голень|СЗФО,2023-05-15,157.67
12598,Кура|голень|СФО,2023-05-15,183.41
12599,Кура|голень|Санкт-Петербург,2023-05-15,173.59
12600,Кура|голень|УФО,2023-05-15,175.56
12601,Кура|голень|ЦФО,2023-05-15,161.15
12602,Кура|голень|ЮФО,2023-05-15,152.95
12603,Кура|тушка|Москва,2023-05-15,175.44
12604,Кура|тушка|ПФО,2023-05-15,155.98
12605,Кура|тушка|СЗФО,2023-05-15,134.51
12606,Кура|тушка|СФО,2023-05-15,168.53
12607,Кура|тушка|Санкт-Петербург,2023-05-15,187.19
12608,Кура|тушка|УФО,2023-05-15,151.35
12609,Кура|тушка|ЦФО,2023-05-15,162.58
12610,Кура|тушка|ЮФО,2023-05-15,153.93
12611,Кура|филе бедра|Москва,2023-05-15,261.65
12612,Кура|филе бедра|ПФО,2023-05-15,269.75
12613,Кура|филе бедра|СЗФО,2023-05-15,231.25
12614,Кура|филе бедра|СФО,2023-05-15,253.02
12615,Кура|филе бедра|Санкт-Петербург,2023-05-15,267.5
12616,Кура|филе бедра|УФО,2023-05-15,260.11
12617,Кура|филе бедра|ЦФО,2023-05-15,246.66
12618,Кура|филе бедра|ЮФО,2023-05-15,217.5
12619,Кура|филе грудки|Москва,2023-05-15,264.08
12620,Кура|филе грудки|ПФО,2023-05-15,253.67
12621,Кура|филе грудки|СЗФО,2023-05-15,266.62
12622,Кура|филе грудки|СФО,2023-05-15,256.71
12623,Кура|филе грудки|Санкт-Петербург,2023-05-15,265.74
12624,Кура|филе грудки|УФО,2023-05-15,267.09
12625,Кура|филе грудки|ЦФО,2023-05-15,253.31
12626,Кура|филе грудки|ЮФО,2023-05-15,240.14
12627,Свинина|корейка|Москва,2023-05-15,279.97
12628,Свинина|корейка|ПФО,2023-05-15,260.98
12629,Свинина|корейка|СЗФО,2023-05-15,289.88
12630,Свинина|корейка|СФО,2023-05-15,295.6
12631,Свинина|корейка|Санкт-Петербург,2023-05-15,281.33
12632,Свинина|корейка|УФО,2023-05-15,298.91
12633,Свинина|корейка|ЦФО,2023-05-15,272.15
12634,Свинина|корейка|ЮФО,2023-05-15,314.5
12635,Свинина|лопатка|Москва,2023-05-15,236.76
12636,Свинина|лопатка|ПФО,2023-05-15,212.58
12637,Свинина|лопатка|СЗФО,2023-05-15,226.78
12638,Свинина|лопатка|СФО,2023-05-15,249.12
12639,Свинина|лопатка|Санкт-Петербург,2023-05-15,225.78
12640,Свинина|лопатка|УФО,2023-05-15,239.79
12641,Свинина|лопатка|ЦФО,2023-05-15,225.59
12642,Свинина|лопатка|ЮФО,2023-05-15,219.71
12643,Свинина|окорок|Москва,2023-05-15,247.33
12644,Свинина|окорок|ПФО,2023-05-15,254.84
12645,Свинина|окорок|СЗФО,2023-05-15,237.57
12646,Свинина|окорок|СФО,2023-05-15,259.23
12647,Свинина|окорок|Санкт-Петербург,2023-05-15,242.58
12648,Свинина|окорок|УФО,2023-05-15,254.33
12649,Свинина|окорок|ЦФО,2023-05-15,237.2
12650,Свинина|окорок|ЮФО,2023-05-15,227.86
12651,Свинина|полутуши|Москва,2023-05-15,195.4
12652,Свинина|полутуши|ПФО,2023-05-15,178.46
12653,Свинина|полутуши|СЗФО,2023-05-15,195.89
12654,Свинина|полутуши|СФО,2023-05-15,194.46
12655,Свинина|полутуши|Санкт-Петербург,2023-05-15,177.53
12656,Свинина|полутуши|УФО,2023-05-15,196.12
12657,Свинина|полутуши|ЦФО,2023-05-15,185.64
12658,Свинина|полутуши|ЮФО,2023-05-15,182.86
12659,Свинина|ребро|Москва,2023-05-15,179.79
12660,Свинина|ребро|ПФО,2023-05-15,156.98
12661,Свинина|ребро|СЗФО,2023-05-15,143.1
12662,Свинина|ребро|СФО,2023-05-15,208.33
12663,Свинина|ребро|Санкт-Петербург,2023-05-15,169.58
12664,Свинина|ребро|УФО,2023-05-15,201.36
12665,Свинина|ребро|ЦФО,2023-05-15,164.82
12666,Свинина|ребро|ЮФО,2023-05-15,197.78
12667,Свинина|шея|Москва,2023-05-15,411.27
12668,Свинина|шея|ПФО,2023-05-15,358.48
12669,Свинина|шея|СЗФО,2023-05-15,419.46
12670,Свинина|шея|СФО,2023-05-15,392.41
12671,Свинина|шея|Санкт-Петербург,2023-05-15,422.66
12672,Свинина|шея|УФО,2023-05-15,415.87
12673,Свинина|шея|ЦФО,2023-05-15,392.47
12674,Свинина|шея|ЮФО,2023-05-15,377.5
12675,Говядина|вырезка|ВСЕ,2023-05-15,1132.33
12676,Говядина|грудинка|ВСЕ,2023-05-15,450.92
12677,Говядина|лопатка|ВСЕ,2023-05-15,452.11
12678,Говядина|полутуши|ВСЕ,2023-05-15,351.31
12679,Кура|бедро|ВСЕ,2023-05-15,167.17
12680,Кура|голень|ВСЕ,2023-05-15,168.0
12681,Кура|тушка|ВСЕ,2023-05-15,167.96
12682,Кура|филе бедра|ВСЕ,2023-05-15,260.9
12683,Кура|филе грудки|ВСЕ,2023-05-15,262.77
12684,Свинина|корейка|ВСЕ,2023-05-15,284.12
12685,Свинина|лопатка|ВСЕ,2023-05-15,231.21
12686,Свинина|окорок|ВСЕ,2023-05-15,246.47
12687,Свинина|полутуши|ВСЕ,2023-05-15,183.76
12688,Свинина|ребро|ВСЕ,2023-05-15,178.39
12689,Свинина|шея|ВСЕ,2023-05-15,409.84
12690,Говядина|вырезка|Москва,2023-05-22,1194.86
12691,Говядина|вырезка|ПФО,2023-05-22,999.79
12692,Говядина|вырезка|СЗФО,2023-05-22,1151.0
12693,Говядина|вырезка|СФО,2023-05-22,904.71
12694,Говядина|вырезка|Санкт-Петербург,2023-05-22,1198.41
12695,Говядина|вырезка|УФО,2023-05-22,943.99
12696,Говядина|вырезка|ЦФО,2023-05-22,1030.2
12697,Говядина|вырезка|ЮФО,2023-05-22,1200.0
12698,Говядина|грудинка|Москва,2023-05-22,419.6
12699,Говядина|грудинка|ПФО,2023-05-22,464.57
12700,Говядина|грудинка|СЗФО,2023-05-22,451.25
12701,Говядина|грудинка|СФО,2023-05-22,367.5
12702,Говядина|грудинка|Санкт-Петербург,2023-05-22,520.0
12703,Говядина|грудинка|УФО,2023-05-22,425.0
12704,Говядина|грудинка|ЦФО,2023-05-22,370.0
12705,Говядина|грудинка|ЮФО,2023-05-22,385.0
12706,Говядина|лопатка|Москва,2023-05-22,448.97
12707,Говядина|лопатка|ПФО,2023-05-22,520.38
12708,Говядина|лопатка|СЗФО,2023-05-22,441.0
12709,Говядина|лопатка|СФО,2023-05-22,517.75
12710,Говядина|лопатка|Санкт-Петербург,2023-05-22,440.13
12711,Говядина|лопатка|УФО,2023-05-22,475.34
12712,Говядина|лопатка|ЦФО,2023-05-22,415.02
12713,Говядина|лопатка|ЮФО,2023-05-22,395.0
12714,Говядина|полутуши|Москва,2023-05-22,365.25
12715,Говядина|полутуши|ПФО,2023-05-22,355.0
12716,Говядина|полутуши|СЗФО,2023-05-22,325.0
12717,Говядина|полутуши|СФО,2023-05-22,315.89
12718,Говядина|полутуши|Санкт-Петербург,2023-05-22,418.33
12719,Говядина|полутуши|УФО,2023-05-22,319.41
12720,Говядина|полутуши|ЦФО,2023-05-22,310.42
12721,Говядина|полутуши|ЮФО,2023-05-22,317.5
12722,Кура|бедро|Москва,2023-05-22,169.88
12723,Кура|бедро|ПФО,2023-05-22,169.33
12724,Кура|бедро|СЗФО,2023-05-22,131.5
12725,Кура|бедро|СФО,2023-05-22,174.41
12726,Кура|бедро|Санкт-Петербург,2023-05-22,199.32
12727,Кура|бедро|УФО,2023-05-22,160.48
12728,Кура|бедро|ЦФО,2023-05-22,141.41
12729,Кура|бедро|ЮФО,2023-05-22,136.79
12730,Кура|голень|Москва,2023-05-22,173.55
12731,Кура|голень|ПФО,2023-05-22,175.24
12732,Кура|голень|СЗФО,2023-05-22,159.67
12733,Кура|голень|СФО,2023-05-22,185.45
12734,Кура|голень|Санкт-Петербург,2023-05-22,177.55
12735,Кура|голень|УФО,2023-05-22,181.94
12736,Кура|голень|ЦФО,2023-05-22,168.6
12737,Кура|голень|ЮФО,2023-05-22,156.37
12738,Кура|тушка|Москва,2023-05-22,188.89
12739,Кура|тушка|ПФО,2023-05-22,169.79
12740,Кура|тушка|СЗФО,2023-05-22,138.6
12741,Кура|тушка|СФО,2023-05-22,173.7
12742,Кура|тушка|Санкт-Петербург,2023-05-22,195.5
12743,Кура|тушка|УФО,2023-05-22,153.08
12744,Кура|тушка|ЦФО,2023-05-22,166.52
12745,Кура|тушка|ЮФО,2023-05-22,162.92
12746,Кура|филе бедра|Москва,2023-05-22,265.35
12747,Кура|филе бедра|ПФО,2023-05-22,280.6
12748,Кура|филе бедра|СЗФО,2023-05-22,245.0
12749,Кура|филе бедра|СФО,2023-05-22,252.29
12750,Кура|филе бедра|Санкт-Петербург,2023-05-22,270.8
12751,Кура|филе бедра|УФО,2023-05-22,268.72
12752,Кура|филе бедра|ЦФО,2023-05-22,250.71
12753,Кура|филе бедра|ЮФО,2023-05-22,243.67
12754,Кура|филе грудки|Москва,2023-05-22,273.29
12755,Кура|филе грудки|ПФО,2023-05-22,270.32
12756,Кура|филе грудки|СЗФО,2023-05-22,266.25
12757,Кура|филе грудки|СФО,2023-05-22,262.82
